,Unnamed: 0,driver_id,client_id,start,start_latitude,start_longtitude,finish,finish_latitude,finish_longtitude,distance,road_time,start_time,finish_time,cost,driver_rate,category_driver_feedback,text_driver_feedback,client_rate,category_client_feedback,text_client_feedback
940,940,504,4093,SE5 7NQ,51.478748,-0.090951,SE1 8HJ,51.502722,-0.105352,2.85,0 days 00:03:00,2016-10-01 22:27:03,2016-10-01 22:30:03,4.45,,,,,,
941,941,585,3443,E1 8PB,51.513128,-0.069582,CR0 4EY,51.359945,-0.113088,17.31,0 days 00:29:00,2016-01-03 03:30:37,2016-01-03 03:59:37,13.85,,,,,,
942,942,907,3874,W1M 9AG,51.515667,-0.147823,N15 3RX,51.583689,-0.094711,8.42,0 days 00:19:00,2011-08-04 08:16:31,2011-08-04 08:35:31,9.32,,,,,,
943,943,218,4049,W13 0EF,51.519943,-0.327074,W9 3GA,51.52709,-0.201132,8.78,0 days 00:11:00,2018-03-16 07:38:23,2018-03-16 07:49:23,6.39,,,,3.0,,
944,944,677,1658,SW19 1NG,51.418776,-0.199434,W1H 9HJ,51.516939,-0.156693,11.32,0 days 00:13:00,2019-03-06 21:46:39,2019-03-06 21:59:39,7.66,,,,,,
945,945,505,1377,RM11 1EG,51.568345,0.193735,TW5 0AS,51.484951,-0.381948,41.02,0 days 01:03:00,2014-11-30 05:38:14,2014-11-30 06:41:14,29.26,4.0,nice car,"['neat and tidy', 'nice car', 'recommend', 'expert navigation', 'wonderful companion', 'great service']",,,
946,946,2444,2858,HA7 3NA,51.617314,-0.33238,N19 4JX,51.563078,-0.12313,15.71,0 days 00:25:00,2016-07-08 09:34:43,2016-07-08 09:59:43,14.78,,,,,,
947,947,410,1412,DA16 1EB,51.474058,0.116242,W1A 1PF,51.524565,-0.112042,16.82,0 days 00:23:00,2015-12-29 18:48:23,2015-12-29 19:11:23,15.62,,,,,,
948,948,1813,4410,KT3 5WZ,51.399484,-0.255151,HA2 6EE,51.585237,-0.329686,21.3,0 days 00:26:00,2012-03-12 04:21:59,2012-03-12 04:47:59,16.44,,,,,,
949,949,867,2556,SM5 3JG,51.354922,-0.162557,E1W 1YF,51.507298,-0.067249,18.2,0 days 00:16:00,2019-03-07 06:49:22,2019-03-07 07:05:22,14.43,,,,,,
950,950,771,2792,SE22 2BY,51.454245,-0.07293,RM2 6JX,51.582195,0.208533,24.17,0 days 00:18:00,2018-01-30 23:11:34,2018-01-30 23:29:34,18.31,,,,,,
951,951,2438,1906,N1 7FE,51.534605,-0.092868,UB6 9LE,51.530053,-0.354586,18.17,0 days 00:16:00,2013-01-07 19:13:28,2013-01-07 19:29:28,16.63,,,,,,
952,952,646,3772,TW9 1BE,51.460109,-0.305224,SW2 1WD,51.454192,-0.122288,12.73,0 days 00:17:00,2011-05-21 08:52:04,2011-05-21 09:09:04,12.55,,,,1.0,,
953,953,1283,4141,E14 8XT,51.513197,-0.028302,CR2 3QS,51.346653,-0.130464,19.84,0 days 00:27:00,2012-05-16 19:09:20,2012-05-16 19:36:20,17.88,4.0,expert navigation,"['expert navigation', 'neat and tidy', 'wonderful companion', 'nice car', 'recommend', 'great service']",5.0,,
954,954,1057,3769,SE5 9WT,51.473914,-0.096725,E1 3LP,51.518734,-0.045346,6.13,0 days 00:05:00,2010-06-09 23:37:14,2010-06-09 23:42:14,6.58,5.0,,,1.0,unpolite,
955,955,1468,2312,UB1 3AR,51.510073,-0.362324,W1T 5JH,51.524073,-0.140303,15.49,0 days 00:27:00,2013-10-19 21:22:31,2013-10-19 21:49:31,9.75,,,,,,
956,956,2059,2740,W1U 7QQ,51.519122,-0.154832,E12 5NB,51.550786,0.065248,15.67,0 days 00:48:00,2012-08-12 22:34:59,2012-08-12 23:22:59,12.79,,,,,,
957,957,629,4399,HA5 3WU,51.595051,-0.385171,W13 0GN,51.513921,-0.321631,10.04,0 days 00:18:00,2018-03-15 08:40:19,2018-03-15 08:58:19,10.53,4.0,,,,,
958,958,1418,3355,EN1 3FN,51.654857,-0.081015,IG1 1BJ,51.557286,0.071472,15.15,0 days 00:22:00,2016-03-06 03:00:58,2016-03-06 03:22:58,12.45,,,,1.0,,
959,959,1,4168,TW1 9HE,51.450066,-0.332278,HA1 3DR,51.575131,-0.343694,13.94,0 days 00:22:00,2019-05-23 20:51:55,2019-05-23 21:13:55,8.97,1.0,unpleasant companion,['non-expert navigation'],,,
960,960,1198,420,SE15 4WZ,51.471766,-0.070925,BR2 0DT,51.402685,0.005099,9.33,0 days 00:22:00,2015-04-25 10:31:23,2015-04-25 10:53:23,6.66,4.0,,,2.0,unpleasant,
961,961,536,953,NW26 9FJ,51.530785,-0.13543,SW7 3AP,51.490694,-0.175887,5.27,0 days 00:12:00,2018-05-09 16:54:55,2018-05-09 17:06:55,4.64,,,,4.0,quiet,"['neat and tidy', 'pleasant']"
962,962,1943,972,N1 1NE,51.541238,-0.106493,RM5 3SU,51.600561,0.171807,20.39,0 days 00:23:00,2016-01-07 08:04:14,2016-01-07 08:27:14,18.29,,,,,,
963,963,1250,1869,SE23 1ZQ,51.436445,-0.053119,CR0 9DE,51.355029,-0.021744,9.32,0 days 00:12:00,2015-02-04 22:33:34,2015-02-04 22:45:34,8.66,5.0,,,5.0,,
964,964,1210,1166,NW10 1QA,51.557298,-0.249479,KT4 8LN,51.379022,-0.228526,19.89,0 days 00:19:00,2016-01-14 12:23:38,2016-01-14 12:42:38,11.94,5.0,great service,"['recommend', 'wonderful companion']",,,
965,965,2448,803,SE26 4EP,51.42797,-0.043712,CR4 1EZ,51.405445,-0.139915,7.15,0 days 00:10:00,2018-12-26 19:34:03,2018-12-26 19:44:03,8.36,,,,5.0,,
966,966,260,590,SW3 5RU,51.487229,-0.167052,E15 1RN,51.549948,0.013616,14.35,0 days 00:15:00,2016-03-04 22:39:02,2016-03-04 22:54:02,11.93,4.0,,,5.0,,
967,967,217,1412,E1 0SZ,51.513284,-0.049153,WC1V 6UB,51.51885,-0.113403,4.5,0 days 00:10:00,2014-11-08 09:53:50,2014-11-08 10:03:50,6.38,,,,5.0,,
968,968,2450,1714,HA3 3FY,51.585237,-0.329686,E5 9HE,51.567878,-0.052935,19.28,0 days 00:32:00,2019-09-26 12:14:05,2019-09-26 12:46:05,11.64,,,,,,
969,969,474,1599,E1 9SU,51.507323,-0.052996,EN5 9JY,51.643012,-0.171038,17.17,0 days 00:28:00,2017-09-11 06:40:17,2017-09-11 07:08:17,13.76,3.0,,,,,
970,970,264,462,IG6 2UX,51.603925,0.092064,DA14 4LS,51.433311,0.114775,19.05,0 days 00:38:00,2014-07-29 12:16:45,2014-07-29 12:54:45,11.52,,,,5.0,,
971,971,2128,3864,N8 7YW,51.58647,-0.112639,E1 4RU,51.519656,-0.038113,9.05,0 days 00:06:00,2010-10-15 18:04:17,2010-10-15 18:10:17,9.79,,,,1.0,unpolite,
972,972,1275,2164,EN1 1RY,51.645615,-0.066344,SW16 4QW,51.408865,-0.134412,26.76,0 days 00:22:00,2010-10-05 02:09:34,2010-10-05 02:31:34,19.99,,,,3.0,,
973,973,140,2217,SW18 5DD,51.443886,-0.199065,SE8 4RW,51.477707,-0.024303,12.72,0 days 00:12:00,2013-07-31 14:42:13,2013-07-31 14:54:13,8.36,,,,,,
974,974,1721,1950,NW7 1HZ,51.608232,-0.213177,W13 9DX,51.50803,-0.327165,13.67,0 days 00:12:00,2019-05-31 12:47:03,2019-05-31 12:59:03,8.84,,,,,,
975,975,368,257,DA5 1GX,51.447584,0.121191,EN1 1YE,51.651594,-0.06953,26.27,0 days 00:27:00,2014-12-01 04:36:40,2014-12-01 05:03:40,19.68,5.0,,,1.0,not recommend,
976,976,817,3527,SW1E 6ZN,51.496429,-0.137437,NW8 6WA,51.528974,-0.169514,4.25,0 days 00:16:00,2011-08-01 13:31:14,2011-08-01 13:47:14,4.12,5.0,wonderful companion,"['great service', 'recommend', 'neat and tidy', 'wonderful companion', 'nice car', 'expert navigation']",,,
977,977,1355,1680,TW3 9JH,51.470272,-0.360985,TW4 7RZ,51.474674,-0.394465,2.38,0 days 00:13:00,2014-12-03 23:09:30,2014-12-03 23:22:30,4.15,,,,,,
978,978,709,2307,W1G 8BD,51.519021,-0.150137,E16 4TD,51.524942,0.003488,10.68,0 days 00:15:00,2015-09-20 17:58:37,2015-09-20 18:13:37,7.34,,,,,,
979,979,1687,1444,SE1 6XP,51.492762,-0.080152,EC1R 5BT,51.521641,-0.10745,3.73,0 days 00:13:00,2010-12-09 20:32:25,2010-12-09 20:45:25,3.86,,,,,,
980,980,195,2041,N12 7QD,51.61735,-0.190877,CR0 9UG,51.343917,-0.003383,33.09,0 days 00:56:00,2010-02-02 06:44:04,2010-02-02 07:40:04,24.11,5.0,,,,,
981,981,360,3731,EC2M 5TH,51.517617,-0.087798,NW4 1TR,51.592949,-0.216376,12.24,0 days 00:24:00,2014-11-11 11:21:15,2014-11-11 11:45:15,8.12,,,,,,
982,982,1911,1214,N5 2DZ,51.550187,-0.093284,NW3 7WG,51.554293,-0.173864,5.61,0 days 00:10:00,2018-11-20 20:01:59,2018-11-20 20:11:59,4.8,,,,,,
983,983,407,2957,W8 7AG,51.504528,-0.19826,N8 9ZG,51.58647,-0.112639,10.88,0 days 00:11:00,2016-08-04 08:31:39,2016-08-04 08:42:39,11.16,,,,,,
984,984,429,556,SE18 5SR,51.494851,0.04726,W2 4PH,51.515081,-0.192107,16.77,0 days 00:34:00,2018-05-14 12:54:03,2018-05-14 13:28:03,10.38,,,,,,
985,985,511,31,SE24 9WR,51.452054,-0.09785,SE7 7FW,51.484862,0.021809,9.08,0 days 00:12:00,2019-03-06 14:48:21,2019-03-06 15:00:21,6.54,,,,,,
986,986,1838,3256,NW2 4YF,51.562194,-0.213352,E1 1QF,51.512627,-0.062671,11.82,0 days 00:25:00,2018-04-11 02:10:01,2018-04-11 02:35:01,10.28,,,,,,
987,987,179,2413,NW10 5FB,51.532728,-0.227699,SE19 1UJ,51.418931,-0.083319,16.15,0 days 00:20:00,2018-11-16 21:26:59,2018-11-16 21:46:59,10.07,1.0,not recommend,"['unpleasant companion', 'awful service', 'not recommend', 'dirty', 'bad car']",4.0,,
988,988,232,2955,NW10 2XR,51.533954,-0.248298,NW11 6ET,51.583817,-0.196121,6.62,0 days 00:20:00,2014-01-11 23:01:36,2014-01-11 23:21:36,6.9,,,,,,
989,989,396,767,TW11 8FH,51.427398,-0.333046,SW14 8EY,51.469205,-0.263737,6.7,0 days 00:10:00,2018-07-13 05:03:36,2018-07-13 05:13:36,6.96,,,,,,
990,990,873,2196,SE16 2QE,51.492623,-0.048307,W5 5BU,51.509883,-0.301605,17.69,0 days 00:21:00,2012-01-17 14:07:39,2012-01-17 14:28:39,10.84,,,,,,
991,991,1849,4162,HA5 4HX,51.608365,-0.37391,CR0 4UH,51.374217,-0.132789,30.97,0 days 00:32:00,2016-03-29 16:32:44,2016-03-29 17:04:44,17.48,,,,5.0,,
992,992,2341,1226,SE5 0WE,51.473776,-0.096544,RM3 0QE,51.590262,0.234666,26.39,0 days 00:40:00,2018-06-07 00:15:02,2018-06-07 00:55:02,19.75,,,,,,
993,993,1275,1272,E4 6AS,51.633834,0.012358,W14 0LE,51.498209,-0.212484,21.7,0 days 00:32:00,2016-05-04 13:59:20,2016-05-04 14:31:20,12.85,4.0,,,,,
994,994,1071,1071,SE25 4TP,51.401357,-0.070079,SE23 2TS,51.43487,-0.035763,4.43,0 days 00:05:00,2018-01-04 20:00:01,2018-01-04 20:05:01,4.22,,,,,,
995,995,2431,2386,WC2E 9BW,51.516327,-0.123769,N21 1JG,51.639202,-0.111577,13.7,0 days 00:13:00,2011-09-15 07:00:51,2011-09-15 07:13:51,8.85,,,,,,
996,996,1612,3371,NW1 3AD,51.52435,-0.139672,W1Y 5DL,51.509083,-0.151188,1.88,0 days 00:08:00,2016-12-22 09:57:39,2016-12-22 10:05:39,4.41,5.0,,,,,
997,997,1691,45,SE17 2LH,51.487998,-0.081331,W14 9ZP,51.496734,-0.212513,9.16,0 days 00:27:00,2017-05-04 15:55:09,2017-05-04 16:22:09,6.58,,,,,,
998,998,1159,1076,KT2 7DB,51.413722,-0.269881,N19 4ET,51.564189,-0.124556,19.55,0 days 00:31:00,2015-02-17 03:22:05,2015-02-17 03:53:05,15.31,,,,,,
999,999,143,731,N10 2RE,51.598572,-0.142387,E10 6XB,51.570856,-0.009083,9.74,0 days 00:14:00,2013-04-09 15:35:46,2013-04-09 15:49:46,6.87,,,,3.0,,
